address,country,hs_object_id,industry,lastmodifieddate,phone,email,city
"Berry  Pass, 836",England,448601,Meat,2023-07-02T03:12:08.921Z,(+44) 4863 568167,hank_turner1262015101@supunk.biz,
"Parkfields Lane, 7444",Ireland,444236,Meat,2023-07-02T03:10:31.548Z,(+353) 8136 78167,hank_ross1271379529@twace.org,
"Camley   Road, 711",Ireland,445930,Meat,2023-06-29T21:16:55.680Z,,hank_roberts222918624@tonsy.org,Waterford
"Angela   Drive, 8886",Ireland,446027,Fruit and vegetables,2023-07-02T03:15:22.417Z,(+353) 6456 850415,hank_ross1150349030@joiniaa.com,
"Ellerman   Lane, 5355",England,446174,Poultry and fish,2023-07-02T03:21:00.579Z,(+44) 4187 50756,hank_robertson38376734@bulaffy.com,Milton Keynes
"Chart   Tunnel, 7018",England,446651,Meat,2023-07-02T03:20:56.110Z,(+44) 4462 788463,hank_robertson904446129@nimogy.biz,Milton Keynes
"Sheringham   Route, 2097",England,448901,;Milling;Animal feeds;Poultry and fish;Bakery products,2023-07-02T03:20:57.436Z,(+44) 1655 221211,hank_roberts1808907109@twipet.com,Oxford
"Andrews  Rue, 1158",Ireland,445722,Poultry and fish,2023-07-02T03:21:09.932Z,(+353) 8341 368586,hank_rehman965465450@womeona.net,
"Sheffield Street, 1273",Ireland,445991,Bakery products,2023-07-02T03:15:42.638Z,(+353) 7564 221203,hank_rehman930927059@guentu.biz,Dublin
"Castlereagh   Drive, 6611",England,446548,Fruit and vegetables,2023-07-02T03:14:14.773Z,(+44) 8520 642727,hank_rehman2137697725@cispeto.com,Plymouth
"Carnegie   Route, 3829",England,429495,Animal feeds,2023-07-02T03:21:16.344Z,(+44) 2735 546214,hank_parker1469303169@nimogy.biz,Milton Keynes
"Amwell    Route, 5460",Ireland,429496,Dairy products,2023-07-02T03:15:38.390Z,(+353) 1231 330284,hank_rehman2106171748@acrit.org,Limerick
"Liverpool  Pass, 2320",Ireland,443990,Meat,2023-07-02T03:12:26.230Z,(+353) 7536 286424,hank_parker598840949@twipet.com,Dublin
"Abbey   Road, 9372",England,444026,Animal feeds,2023-07-02T03:17:36.437Z,(+44) 7081 888845,hank_larsen524718037@acrit.org,Plymouth
"Ashley Boulevard, 3136",England,444470,Dairy products,2023-07-02T03:21:00.138Z,(+44) 2061 842542,hank_lane1904809305@atink.com,Plymouth
"Abbey   Boulevard, 5594",England,445257,Milling,2023-07-02T03:20:57.435Z,(+44) 4815 881170,hank_poulton2098187322@typill.biz,London
"Mariner  Lane, 6002",Ireland,445263,Poultry and fish,2023-07-02T03:15:09.132Z,(+353) 3036 657243,hank_lambert1742647442@supunk.biz,Cork
"Becher  Pass, 2370",England,445527,Poultry and fish,2023-07-02T03:12:00.570Z,(+44) 4800 46007,hank_larsen507868847@brety.org,London
"Cleveland  Street, 7328",England,445917,Dairy products,2023-07-02T03:21:14.268Z,(+44) 3827 015330,hank_lane171228889@sheye.org,Milton Keynes
"Angrave    Rue, 9272",England,446030,Animal feeds,2023-07-02T03:11:07.236Z,(+44) 5202 026775,hank_poulton1685549817@twace.org,Winchester
"East Hill, 4778",Ireland,444096,Animal feeds,2023-07-02T03:09:46.506Z,(+353) 6173 627561,hank_gordon707755890@naiker.biz,Waterford
"Enderby   Tunnel, 326",Ireland,444822,Meat,2023-07-02T03:15:44.137Z,(+353) 1336 022427,hank_gordon392212797@iatim.tech,Dublin
"King Grove, 7846",Ireland,445709,Dairy products,2023-07-02T03:11:07.236Z,(+353) 3157 085847,hank_grant2061468165@yahoo.com,Limerick
"Camden  Avenue, 3449",Ireland,445778,Milling,2023-07-02T03:10:35.950Z,(+353) 7457 464112,hank_gordon506184406@jiman.org,Waterford
"Parkgate  Crossroad, 2365",England,446033,Fruit and vegetables,2023-07-02T03:22:42.324Z,(+44) 6465 274273,hank_lambert1292152576@mafthy.com,Oxford
"Fairholt   Hill, 6510",England,446911,Milling,2023-07-02T03:12:08.920Z,(+44) 3810 437678,hank_grant1849114646@deavo.com,Milton Keynes
"Bacton   Avenue, 7607",England,446934,Fruit and vegetables,2023-07-02T03:21:10.200Z,(+44) 4413 357431,hank_hamilton1531271089@famism.biz,Milton Keynes
"Longleigh   Grove, 7756",Ireland,447453,Meat,2023-07-02T03:21:09.194Z,(+353) 2527 674731,hank_hamilton815751040@acrit.org,
"Clyde Boulevard, 4374",England,449751,Animal feeds,2023-07-02T03:12:26.230Z,(+44) 7354 731454,hank_hamilton1519628791@gembat.biz,
"Bellenden  Grove, 5900",England,421350,Poultry and fish,2023-07-02T03:17:52.833Z,(+44) 8702 776444,hank_chadwick442615184@jiman.org,Winchester
"Buttonwood Walk, 8686",England,444485,Dairy products,2023-07-02T03:21:09.530Z,(+44) 4175 307360,hank_ebden562959659@muall.tech,Winchester
"Queen Route, 9903",England,445195,Fruit and vegetables,2023-07-02T03:17:47.826Z,(+44) 7588 764062,hank_dann718427014@ovock.tech,Winchester
"Sherwood  Rue, 3259",Ireland,445273,Milling,2023-07-02T03:20:53.455Z,(+353) 3700 020440,hank_gaynor71875228@bauros.biz,Cork
"Thoresby   Route, 1851",England,445522,Dairy products,2023-07-02T03:22:49.523Z,(+44) 1211 557320,hank_clarke111935549@irrepsy.com,London
"Arlington  Rue, 2226",England,445711,Animal feeds,2023-07-02T03:10:32.862Z,(+44) 1874 215514,hank_ebden1273785690@twace.org,
"Linda   Crossroad, 4430",England,445726,Bakery products,2023-07-02T03:21:09.037Z,(+44) 1725 671383,hank_ebden1543066336@twace.org,Milton Keynes
"Chatfield  Lane, 1207",Ireland,445821,Meat,2023-07-02T03:17:47.964Z,(+353) 5804 334275,hank_clarke2061345673@typill.biz,Dublin
"Church Route, 4612",Ireland,445905,Milling,2023-07-02T03:20:57.524Z,(+353) 1522 430447,hank_dann538831232@sheye.org,Dublin
"Carolina  Hill, 3027",Ireland,446559,Milling,2023-07-02T03:17:47.826Z,(+353) 8418 560028,hank_gaynor984629258@jiman.org,
"Colombo   Boulevard, 6159",England,446932,Dairy products,2023-07-02T03:22:41.393Z,(+44) 6446 024527,hank_dann806882641@dionrab.com,London
"Adelaide  Boulevard, 4810",Ireland,444098,Poultry and fish,2023-07-02T03:14:14.774Z,(+353) 7417 188026,hank_amstead864651198@gompie.com,Waterford
"Chapel  Tunnel, 1752",England,444640,Poultry and fish,2023-07-02T03:22:49.523Z,(+44) 1338 475731,hank_chadwick1226387732@famism.biz,Plymouth
"Fawn Rue, 5451",Ireland,445187,Meat,2023-07-02T03:21:00.578Z,(+353) 6828 053532,hank_bell1778404250@atink.com,Limerick
"Sheffield Lane, 5751",England,445268,Poultry and fish,2023-07-02T03:17:47.843Z,(+44) 5253 628040,hadley_spencer412855939@dionrab.com,Winchester
"Camberwell  Walk, 2818",England,445280,Milling,2023-07-02T03:17:40.161Z,(+44) 1025 316104,hadley_spencer1689982799@nanoff.biz,Milton Keynes
"Apostle  Vale, 3231",England,445511,Milling,2023-07-02T03:16:01.297Z,(+44) 5581 78282,hank_bell1356144457@fuliss.net,Plymouth
"Clissold  Pass, 2607",Ireland,445707,Bakery products,2023-07-02T03:15:40.274Z,(+353) 2742 51070,hailey_cox745165603@corti.com,
"Durnford  Street, 7182",Ireland,445925,Animal feeds,2023-07-02T03:11:01.031Z,(+353) 8217 64484,hank_amstead1473332384@ubusive.com,Limerick
"Parkfield  Walk, 4492",England,445962,Fruit and vegetables,2023-07-02T03:21:11.764Z,(+44) 1272 327320,hailey_cox1764281381@nimogy.biz,Plymouth
"Meadow Lane, 9597",England,446436,Fruit and vegetables,2023-07-02T03:15:40.270Z,(+44) 1555 334380,hank_chadwick1127303925@grannar.com,Milton Keynes
"Chelsea Manor  Grove, 878",England,445199,Fruit and vegetables,2023-07-02T03:09:46.506Z,(+44) 4835 208847,hadley_spencer1285773970@qater.org,London
"Betton  Tunnel, 9265",Ireland,445523,Bakery products,2023-07-02T03:22:56.808Z,(+353) 3716 042753,gwenyth_roberts760539574@deons.tech,Waterford
"Bective  Way, 8597",England,445717,Dairy products,2023-07-02T03:10:29.997Z,(+44) 2283 013456,gwenyth_sherwood1691153710@sheye.org,Oxford
"Blean   Street, 5155",England,445954,Bakery products,2023-07-02T03:21:01.784Z,(+44) 1676 587618,hadley_durrant1781175035@twipet.com,
"Angel  Pass, 4242",England,445990,Poultry and fish,2023-07-02T03:21:06.984Z,(+44) 4553 670357,gwenyth_sherwood1728534190@deavo.com,London
"Rosewood Route, 9162",England,446193,Bakery products,2023-07-02T03:15:40.274Z,(+44) 1831 428670,gwen_alexander2093426343@atink.com,Milton Keynes
"Black Friars   Route, 8999",Ireland,446441,Animal feeds,2023-07-02T03:11:45.242Z,(+353) 7841 564288,hadley_durrant968820193@grannar.com,Cork
"Bazely   Walk, 5521",England,446546,Dairy products,2023-07-02T03:22:49.581Z,(+44) 6144 673058,gwenyth_roberts1466765488@nimogy.biz,
"Kinglake  Boulevard, 2997",Ireland,446765,Fruit and vegetables,2023-07-02T03:22:54.570Z,(+353) 7024 723858,gwen_gilmore1314564747@gmail.com,Waterford
"Bekesbourne   Vale, 831",Ireland,447702,Dairy products,2023-07-02T03:22:49.522Z,(+353) 2817 301355,gwen_gilmore1958338979@acrit.org,Dublin
"Bethwin  Grove, 7398",England,444093,Fruit and vegetables,2023-07-02T03:17:51.753Z,(+44) 8713 005683,greta_raven1540218560@acrit.org,Winchester
"Blue Anchor  Road, 873",Ireland,444346,Poultry and fish,2023-07-02T03:10:34.263Z,(+353) 2804 5250,greta_raven992287780@muall.tech,
"Cockspur  Tunnel, 6004",Ireland,445183,Meat,2023-07-02T03:22:41.392Z,(+353) 4664 584326,grace_morrow501535774@eirey.tech,
"Duthie   Street, 3585",England,446018,Dairy products,2023-07-02T03:14:04.771Z,(+44) 8606 331727,grace_morrow1470461434@gembat.biz,
"Hampden  Lane, 7418",Ireland,446051,Poultry and fish,2023-07-02T03:12:26.231Z,(+353) 2453 736604,greta_exton971874306@womeona.net,Waterford
"Camdenhurst   Tunnel, 7991",England,446166,Bakery products,2023-07-02T03:12:05.360Z,(+44) 5776 573433,greta_exton1051130017@deavo.com,Winchester
"Edwin   Rue, 1315",Ireland,446958,Bakery products,2023-07-02T03:22:43.806Z,(+353) 4854 245868,grace_yarlett1817831507@nickia.com,Limerick
"Hickory Lane Rue, 4719",England,447651,Dairy products,2023-07-02T03:10:35.641Z,(+44) 6385 7578,grace_yarlett1744533733@muall.tech,Winchester
"Norfolk  Street, 329",Ireland,448651,Milling,2023-07-02T03:12:21.059Z,(+353) 7446 284386,gwen_alexander103317946@iatim.tech,
"Virginia Grove, 6463",Ireland,441273,Fruit and vegetables,2023-07-02T03:17:36.438Z,(+353) 3382 634054,goldie_antcliff859044133@supunk.biz,Waterford
"Thomas Doyle   Grove, 9742",England,444824,Bakery products,2023-07-02T03:22:49.581Z,(+44) 6834 586511,gina_lane302854063@hourpy.biz,Winchester
"Camden  Route, 4038",England,445520,Dairy products,2023-07-02T03:12:21.499Z,(+44) 4418 575356,gina_lane843311020@corti.com,Winchester
"Belgrave  Walk, 1621",Ireland,445718,Meat,2023-07-02T03:15:38.390Z,(+353) 4631 120432,grace_mason190531072@brety.org,Limerick
"Coley  Route, 270",England,445723,Animal feeds,2023-07-02T03:10:29.997Z,(+44) 7151 840670,gloria_latham969858001@bauros.biz,Plymouth
"Blackheath  Lane, 5044",Ireland,445807,Fruit and vegetables,2023-07-02T03:20:57.525Z,(+353) 3435 857206,gladys_power1765805904@kideod.biz,Cork
"Calverley  Pass, 2406",Ireland,445985,Milling,2023-07-02T03:12:23.911Z,(+353) 5253 775438,goldie_antcliff735216985@grannar.com,Cork
"Calvin   Boulevard, 4412",England,445992,Milling,2023-07-02T03:17:41.475Z,(+44) 4488 185760,gina_gray977331373@gmail.com,
"King Avenue, 5243",England,446422,Bakery products,2023-07-02T03:17:45.466Z,(+44) 2438 458771,grace_mason1760751963@gompie.com,Milton Keynes
"Fawn Pass, 1207",Ireland,446615,Meat,2023-07-02T03:22:51.892Z,(+353) 4356 660546,gladys_power1867198052@iatim.tech,Cork
"Calderwood   Street, 3049",Ireland,447112,Dairy products,2023-07-02T03:17:41.475Z,(+353) 6524 686554,gloria_latham1054739497@deavo.com,
"Elia   Hill, 2381",Ireland,444458,Meat,2023-07-02T03:14:04.772Z,(+353) 8422 530105,gil_simpson378801451@famism.biz,Cork
"Commercial  Tunnel, 2044",England,444610,Bakery products,2023-07-02T03:17:41.476Z,(+44) 5608 242666,gil_vernon94863858@nanoff.biz,
"Besson  Crossroad, 5903",Ireland,445272,Animal feeds,2023-07-02T03:22:48.817Z,(+353) 6253 280544,gil_wilcox1159062532@nickia.com,
"Thomas Doyle   Street, 4149",England,445781,Milling,2023-07-02T03:11:01.031Z,(+44) 1311 646303,gina_gray1142524309@famism.biz,Milton Keynes
"Eaglet  Road, 2609",England,445819,Milling,2023-07-02T03:17:52.834Z,(+44) 1452 614746,gil_veale1522323536@infotech44.tech,Oxford
"Aspen Lane, 2323",England,445926,Dairy products,2023-07-02T03:21:06.965Z,(+44) 2502 757132,gil_vernon222280796@brety.org,Plymouth
"Emden   Walk, 8967",Ireland,445965,Milling,2023-07-02T03:11:45.243Z,(+353) 6502 062878,gil_veale34043568@womeona.net,Cork
"Adelaide  Boulevard, 4537",Ireland,446041,Milling,2023-07-02T03:14:08.769Z,(+353) 1773 137563,gina_cattell1297514301@deavo.com,Cork
"Ayres   Way, 4065",England,446503,Dairy products,2023-07-02T03:19:53.126Z,(+44) 1334 046748,gil_wilcox1499369131@famism.biz,Plymouth
"Bempton   Crossroad, 1295",Ireland,446916,Animal feeds,2023-07-02T03:22:55.259Z,(+353) 7134 528337,gina_cattell1310686684@twipet.com,Cork
"Chester      Hill, 9315",England,421344,Animal feeds,2023-07-02T03:21:01.784Z,(+44) 1123 74455,gil_ramsey833405429@kideod.biz,Milton Keynes
"Cavendish Vale, 6350",Ireland,444088,Dairy products,2023-07-02T03:11:46.774Z,(+353) 5440 665443,gil_rose1428570014@ovock.tech,Dublin
"Apostle  Alley, 3266",Ireland,444489,Animal feeds,2023-07-02T03:16:11.021Z,(+353) 3451 665613,gil_saunders110492637@tonsy.org,Cork
"Cave   Boulevard, 6599",England,444801,Poultry and fish,2023-07-02T03:14:00.258Z,(+44) 7781 638021,gil_russell595317868@corti.com,Milton Keynes
"St. Pauls  Alley, 2311",England,445265,Fruit and vegetables,2023-07-02T03:15:22.418Z,(+44) 4673 607353,gil_price1390617977@twace.org,Oxford
"Bolingbroke  Drive, 4203",England,445773,Meat,2023-07-02T03:15:46.530Z,(+44) 4036 520762,gil_simpson1726162867@grannar.com,Milton Keynes
"Howard Vale, 3974",England,445960,Bakery products,2023-07-02T03:10:35.950Z,(+44) 3826 400683,gil_price1914435528@nickia.com,
"Aspen Pass, 1158",England,446561,Fruit and vegetables,2023-07-02T03:21:10.511Z,(+44) 7332 105620,gil_russell802499837@extex.org,Milton Keynes
"Lexington Street, 63",England,447153,Poultry and fish,2023-07-02T03:14:27.213Z,(+44) 7245 301224,gil_ramsey2107658337@ovock.tech,Milton Keynes
"Byland  Boulevard, 815",England,447452,Dairy products,2023-07-02T03:15:38.826Z,(+44) 4704 334882,gil_saunders1952616462@famism.biz,
"Waldram Park  Pass, 5144",Ireland,448051,Bakery products,2023-07-02T03:16:04.595Z,(+353) 7888 633657,gil_rose806084510@bauros.biz,Waterford
"Apsley    Route, 4867",England,445180,Bakery products,2023-07-02T03:12:25.766Z,(+44) 6778 3783,gil_mcgregor1036850627@bretoux.com,Plymouth
"Lincoln Pass, 6368",England,445190,Milling,2023-07-02T03:10:16.243Z,(+44) 1210 657218,gil_matthews959895964@corti.com,Winchester
"Queen Vale, 1304",Ireland,445194,Fruit and vegetables,2023-07-02T03:11:40.897Z,(+353) 7706 765253,gil_mcgregor668236753@nickia.com,Dublin
"Bolingbroke  Road, 4634",England,445975,Fruit and vegetables,2023-07-02T03:14:04.772Z,(+44) 2530 353674,gil_martin160665463@nickia.com,London
"Gate   Grove, 7010",England,446038,Dairy products,2023-07-02T03:21:12.884Z,(+44) 3131 280072,gil_ogilvy527521745@liret.org,London
"Castle Lane, 2219",Ireland,446509,Bakery products,2023-07-02T03:14:10.266Z,(+353) 2383 252302,gil_mason179646293@infotech44.tech,Cork
"Cavell   Avenue, 6055",England,446915,Fruit and vegetables,2023-07-02T03:09:51.241Z,(+44) 4356 476067,gil_mason1091306976@sveldo.biz,Milton Keynes
"Bedford  Hill, 7373",England,446976,Milling,2023-07-02T03:10:17.945Z,(+44) 5681 434204,gil_matthews1514114169@atink.com,
"Cable    Rue, 4525",England,448560,Milling,2023-07-02T03:16:06.172Z,(+44) 2082 788305,gil_ogilvy332997629@famism.biz,Plymouth
"Anns  Rue, 3421",Ireland,445817,Meat,2023-07-02T03:10:30.514Z,(+353) 7454 165785,gil_long543648813@bulaffy.com,Dublin
"Carol   Grove, 3368",Ireland,445932,Milling,2023-07-02T03:17:52.834Z,(+353) 6475 750845,gil_long842564927@eirey.tech,Waterford
"Collingwood  Road, 8650",England,446037,Meat,2023-07-02T03:19:53.126Z,(+44) 8772 410032,gil_martin1199216273@acrit.org,Milton Keynes
"Coal Wharf  Vale, 9498",Ireland,446777,Animal feeds,2023-07-02T03:21:02.595Z,(+353) 6503 751868,gil_jeffery414562847@nanoff.biz,
"Glenwood Vale, 7853",England,448801,Poultry and fish,2023-07-02T03:14:12.513Z,(+44) 6520 503825,gil_jeffery464054758@guentu.biz,Plymouth
"Kingly  Crossroad, 1336",England,444446,Poultry and fish,2023-07-02T03:14:08.769Z,(+44) 6611 178636,gil_daniells755619627@elnee.tech,London
"Meadow Grove, 2050",Ireland,445916,Animal feeds,2023-07-02T03:14:04.771Z,(+353) 8757 511357,georgia_edmonds1225706687@famism.biz,Dublin
"Chicksand  Street, 8043",England,446043,Meat,2023-07-02T03:15:40.274Z,(+44) 3163 832677,gil_dixon1899162236@womeona.net,Winchester
"Carol   Hill, 4482",England,446794,Poultry and fish,2023-07-02T03:10:17.945Z,(+44) 2180 834428,georgia_edmonds328582460@typill.biz,Plymouth
"Angel  Vale, 6711",Ireland,446909,Bakery products,2023-07-02T03:22:58.245Z,(+353) 8634 445637,gil_daniells2024434407@jiman.org,
"Andrews  Rue, 9084",Ireland,447004,Animal feeds,2023-07-02T03:22:58.246Z,(+353) 7084 677625,gil_eddison86602581@elnee.tech,Limerick
"Sherlock   Alley, 9132",England,447151,Animal feeds,2023-07-02T03:20:57.436Z,(+44) 4443 740521,gil_eddison1358069950@gmail.com,Winchester
"Anns  Grove, 6724",England,448352,Fruit and vegetables,2023-07-02T03:10:30.719Z,(+44) 3744 556564,gil_carter1442355279@fuliss.net,Oxford
"Ashley Grove, 2954",England,448703,Bakery products,2023-07-02T03:14:04.772Z,(+44) 3066 61664,gil_dixon1628561770@eirey.tech,Milton Keynes
"Fair Tunnel, 284",Ireland,451301,Poultry and fish,2023-07-02T03:21:11.764Z,(+353) 8275 100123,gil_carter1161607993@grannar.com,Limerick
"Berry  Street, 2303",England,444492,Bakery products,2023-07-02T03:10:25.911Z,(+44) 5258 36635,george_ward1758542761@liret.org,London
"Heritage Walk, 852",Ireland,445193,Bakery products,2023-07-02T03:09:27.340Z,(+353) 4545 216025,george_upsdell1979229798@muall.tech,
"Marischal  Pass, 8816",England,445274,Animal feeds,2023-07-02T03:17:52.834Z,(+44) 7061 474262,george_widdows1599994881@mafthy.com,Oxford
"Longleigh   Walk, 6231",Ireland,446189,Meat,2023-07-02T03:21:11.443Z,(+353) 6271 182473,george_ward173332482@atink.com,Dublin
"Boldero   Rue, 8810",Ireland,446408,Milling,2023-07-02T03:12:21.060Z,(+353) 1812 351845,george_widdows716002259@twipet.com,Limerick
"English   Pass, 848",England,446756,Poultry and fish,2023-07-02T03:22:41.392Z,(+44) 7726 415004,george_walsh203270932@ovock.tech,
"Maple Way, 2935",England,447008,Meat,2023-07-02T03:12:19.296Z,(+44) 5482 132780,george_walsh204364826@nickia.com,London
"Chesterfield  Drive, 7896",England,447553,Poultry and fish,2023-07-02T03:14:10.267Z,(+44) 1525 862556,george_wright577841960@bauros.biz,Milton Keynes
"Clerkenwell Way, 7126",England,448902,Animal feeds,2023-07-02T03:10:11.190Z,(+44) 8104 481217,george_walsh313537774@sheye.org,Milton Keynes
"Oxford Route, 8513",Ireland,448952,Milling,2023-07-02T03:12:24.068Z,(+353) 8265 277105,george_wright360506494@famism.biz,Limerick
"Ellerman   Rue, 3763",England,444445,Bakery products,2023-07-02T03:09:27.339Z,(+44) 5277 624428,george_roman533572078@ubusive.com,Milton Keynes
"Ernest  Street, 9661",Ireland,445351,Poultry and fish,2023-07-02T03:14:32.078Z,(+353) 5281 401474,george_upsdell1645075994@corti.com,Limerick
"Beaconsfield  Pass, 1721",Ireland,445915,Meat,2023-07-02T03:12:25.042Z,(+353) 1531 374543,george_saunders1075510538@vetan.org,Cork
"Elf  Avenue, 5281",England,445920,Animal feeds,2023-07-02T03:22:47.014Z,(+44) 4148 148102,george_saunders1223220404@tonsy.org,Plymouth
"Coleman  Street, 9960",Ireland,445978,Dairy products,2023-07-02T03:15:22.417Z,(+353) 7031 857541,george_thomas584080852@nimogy.biz,Waterford
"Marina  Way, 1248",Ireland,446011,Milling,2023-07-02T03:11:46.774Z,(+353) 2122 670483,george_thorne1784913995@typill.biz,Waterford
"Clyde Lane, 6487",Ireland,446161,Fruit and vegetables,2023-07-02T03:12:26.230Z,(+353) 8310 585877,george_thorne593951827@bulaffy.com,Dublin
"Lonsdale  Boulevard, 5349",England,447011,Bakery products,2023-07-02T03:15:22.361Z,(+44) 2782 006261,george_ulyatt868806521@deons.tech,Plymouth
"Chamberlain  Road, 6284",England,447703,Dairy products,2023-07-02T03:21:04.632Z,(+44) 7312 088562,george_ulyatt874281836@bulaffy.com,London
"Tilloch   Grove, 1935",Ireland,449501,Poultry and fish,2023-07-02T03:16:01.298Z,(+353) 3185 322524,george_thomas234786841@twipet.com,Waterford
"Kilner   Crossroad, 2026",England,439149,Fruit and vegetables,2023-07-02T03:14:10.071Z,(+44) 1232 76357,george_reid1213017386@eirey.tech,Winchester
"Thurloe   Drive, 6069",England,441285,;Bakery products;Milling;Poultry and fish;Meat,2023-07-02T03:21:08.847Z,(+44) 5544 338442,george_radcliffe235655210@nanoff.biz,Plymouth
"Boleyn  Vale, 4788",England,444000,Poultry and fish,2023-07-02T03:15:44.130Z,(+44) 5522 038143,george_roman1754377044@liret.org,Milton Keynes
